Number_of_cities,Dataset,Run,Fitness,Runtime,Solution,A,Drone,Truck,folder
50,RC101_1.5.dat,7,1084.15651454669,1864.01507806778,"[[[[0, [24, 33, 28, 27, 32, 30, 26, 31, 29, 21, 49, 19, 18, 48, 34, 50, 22, 41, 25, 23]], [22, []], [20, [20]], [49, []], [19, []], [18, []], [48, []], [21, []], [25, []], [23, []], [24, []], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [41, []]], [[0, [13, 8, 4, 17, 14, 6, 5, 10, 15, 1, 2, 40, 36, 35, 9, 16, 39, 38, 44]], [11, [11]], [9, []], [10, []], [15, []], [13, []], [16, []], [17, []], [47, [47]], [14, []], [12, [12]], [7, [7, 3]], [6, []], [2, []], [4, []], [8, []], [46, [46]], [45, [45]], [5, []], [3, []], [1, []], [43, [43]], [40, []], [35, []], [36, []], [37, [37]], [38, []], [39, []], [44, []], [42, [42]]]], [[[11, [11]]], [[20, [20]]], [[47, [47]]], [[12, [12]]], [[7, [7, 3]]], [[46, [46]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",2,2,2,appendix
50,RC101_1.5.dat,8,1082.0,1567.393080472946,"[[[[0, [19, 21, 18, 48, 28, 27, 34, 50, 24, 33, 31, 29, 30, 32, 26, 49, 22, 23, 25]], [49, []], [24, []], [23, []], [25, []], [21, []], [18, []], [48, []], [19, []], [22, []], [20, [20]], [33, []], [26, []], [27, []], [29, []], [31, []], [30, []], [28, []], [32, []], [34, []], [50, []]], [[0, [7, 16, 1, 17, 5, 3, 14, 15, 36, 38, 4, 40, 13, 35, 10, 9, 8, 44, 39, 41]], [12, [12]], [11, [11]], [10, []], [9, []], [13, []], [15, []], [16, []], [17, []], [47, [47]], [14, []], [7, []], [6, [6, 2]], [2, []], [5, []], [3, []], [1, []], [45, [45]], [4, []], [8, []], [46, [46]], [44, []], [43, [43]], [40, []], [35, []], [36, []], [37, [37]], [38, []], [39, []], [41, []], [42, [42]]]], [[[12, [12]]], [[11, [11]]], [[47, [47]]], [[20, [20]]], [[6, [6, 2]]], [[45, [45]]], [[46, [46]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",2,2,2,appendix
50,RC101_1.5.dat,9,1081.0,2260.827618598938,"[[[[0, [6, 13, 44, 9, 14, 16, 4, 5, 35, 36, 1, 8, 17, 3, 15, 40, 39, 10]], [12, [12]], [11, [11]], [10, []], [9, []], [13, []], [15, []], [16, []], [17, []], [47, [47]], [14, []], [7, [7, 2]], [6, []], [2, []], [3, []], [5, []], [1, []], [46, [46]], [8, []], [4, []], [45, [45]], [44, []], [43, [43]], [35, []], [36, []], [37, [37]], [40, []], [39, []], [42, [42]]], [[0, [48, 19, 49, 33, 32, 30, 26, 29, 31, 28, 27, 22, 18, 25, 23, 34, 21, 50, 24, 38, 41]], [22, []], [24, []], [25, []], [23, []], [21, []], [18, []], [48, []], [19, []], [49, []], [20, [20]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [38, []], [41, []]]], [[[12, [12]]], [[11, [11]]], [[47, [47]]], [[20, [20]]], [[7, [7, 2]]], [[46, [46]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",2,2,2,appendix
50,RC101_1.5.dat,10,1074.988270219225,1478.4440741539,"[[[[0, [28, 27, 49, 50, 19, 22, 18, 32, 30, 34, 21, 31, 26, 29, 33, 25, 23, 48]], [22, []], [24, [24]], [21, []], [23, []], [25, []], [48, []], [18, []], [19, []], [49, []], [20, [20]], [26, []], [31, []], [27, []], [29, []], [33, []], [28, []], [32, []], [30, []], [34, []], [50, []]], [[0, [11, 47, 16, 14, 17, 15, 7, 6, 36, 1, 3, 10, 9, 13, 35, 44, 4, 8, 38, 39, 40, 41]], [12, [12]], [11, []], [10, []], [9, []], [13, []], [15, []], [16, []], [17, []], [47, []], [14, []], [7, []], [6, []], [46, [46]], [8, []], [4, []], [5, [5, 2]], [2, []], [45, [45]], [3, []], [1, []], [43, [43]], [40, []], [35, []], [36, []], [37, [37]], [38, []], [39, []], [44, []], [42, [42]], [41, []]]], [[[24, [24]]], [[12, [12]]], [[46, [46]]], [[20, [20]]], [[5, [5, 2]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",2,2,2,appendix
50,RC101_1.5.dat,1,1081.0,3881.69219493866,"[[[[0, [33, 32, 30, 26, 29, 31, 34, 27, 28, 49, 19, 21, 50, 22, 23, 25, 18, 48, 9, 24]], [22, []], [24, []], [23, []], [25, []], [21, []], [18, []], [48, []], [19, []], [49, []], [20, [20]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [9, []]], [[0, [36, 40, 43, 44, 8, 38, 1, 5, 2, 4, 35, 3, 17, 13, 15, 10, 7, 41, 39, 14]], [41, []], [42, [42]], [39, []], [38, []], [35, []], [37, [37, 6]], [36, []], [40, []], [43, []], [44, []], [3, []], [1, []], [5, []], [45, [45]], [4, []], [2, []], [6, []], [46, [46]], [8, []], [7, []], [12, [12]], [14, []], [47, [47]], [17, []], [13, []], [15, []], [16, [16]], [11, [11]], [10, []]]], [[[42, [42]]], [[37, [37, 6]]], [[20, [20]]], [[45, [45]]], [[46, [46]]], [[12, [12]]], [[47, [47]]], [[16, [16]]], [[11, [11]]]]]",4,2,2,appendix
50,RC101_1.5.dat,2,1108.114192571833,2973.740056037903,"[[[[0, [13, 9, 50, 34, 31, 29, 26, 30, 32, 33, 25, 28, 27, 49, 22, 23, 14, 19, 18, 48, 21]], [14, []], [13, []], [9, []], [50, []], [34, []], [31, []], [29, []], [27, []], [26, []], [28, []], [30, []], [32, []], [33, []], [20, [20]], [49, []], [19, []], [18, []], [48, []], [21, []], [23, []], [25, []], [24, [24]], [22, []]], [[0, [17, 47, 11, 10, 44, 41, 39, 38, 36, 35, 40, 43, 1, 4, 2, 8, 7, 3, 5, 15]], [12, [12]], [15, []], [16, [16]], [17, []], [47, []], [11, []], [10, []], [7, []], [8, []], [46, [46]], [44, []], [42, [42]], [41, []], [39, []], [38, []], [37, [37, 6]], [36, []], [35, []], [40, []], [43, []], [1, []], [45, [45]], [3, []], [5, []], [4, []], [6, []], [2, []]]], [[[12, [12]]], [[16, [16]]], [[46, [46]]], [[42, [42]]], [[37, [37, 6]]], [[45, [45]]], [[20, [20]]], [[24, [24]]]]]",4,2,2,appendix
50,RC101_1.5.dat,3,1089.0,2255.044780254364,"[[[[0, [49, 18, 19, 48, 24, 32, 27, 33, 21, 25, 22, 34, 31, 30, 26, 23, 29]], [22, []], [21, []], [25, []], [23, []], [18, []], [48, []], [19, []], [20, [20, 28]], [49, []], [24, []], [33, []], [28, []], [26, []], [27, []], [32, []], [34, []], [29, []], [30, []], [31, []], [50, [50]]], [[0, [47, 15, 16, 44, 42, 2, 10, 1, 11, 13, 17, 38, 46, 43, 36, 41, 7, 3, 45]], [47, []], [14, [14]], [12, [12, 35]], [17, []], [16, []], [15, []], [11, []], [13, []], [9, [9, 5]], [10, []], [7, []], [6, [6, 8]], [2, []], [3, []], [5, []], [8, []], [4, [4]], [46, []], [45, []], [1, [37, 39]], [43, []], [42, []], [44, []], [39, []], [38, []], [40, [40]], [35, []], [36, []], [37, []], [41, []]]], [[[14, [14]]], [[12, [12, 35]]], [[20, [20, 28]]], [[9, [9, 5]]], [[6, [6, 8]]], [[4, [4]]], [[1, [37, 39]]], [[50, [50]]], [[40, [40]]]]]",4,2,2,appendix
50,RC101_1.5.dat,4,1109.0,3599.497597455978,"[[[[0, [36, 22, 33, 50, 34, 26, 31, 24, 32, 30, 29, 28, 23, 27, 37, 25, 21, 49, 19, 35, 39, 18, 48, 38, 41]], [20, [20]], [49, []], [19, []], [18, []], [48, []], [21, []], [25, []], [23, []], [24, []], [22, []], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [35, []], [36, []], [37, []], [38, []], [39, []], [41, []]], [[0, [17, 16, 5, 14, 8, 4, 7, 3, 6, 44, 15, 13, 40, 10, 9, 1]], [2, [2]], [3, []], [5, []], [4, []], [8, []], [12, [12]], [14, []], [47, [47]], [17, []], [16, []], [15, []], [13, []], [9, []], [11, [11]], [10, []], [7, []], [6, []], [46, [46]], [45, [45]], [1, []], [40, []], [43, [43]], [44, []], [42, [42]]]], [[[2, [2]]], [[20, [20]]], [[12, [12]]], [[47, [47]]], [[11, [11]]], [[46, [46]]], [[45, [45]]], [[43, [43]]], [[42, [42]]]]]",4,2,2,appendix
50,RC101_1.5.dat,5,1061.0,3649.272529125214,"[[[[0, [17, 16, 5, 44, 39, 35, 3, 1, 15, 38, 10, 36, 2, 8, 40, 6, 14, 13, 9, 4]], [12, [12]], [14, []], [47, [47]], [17, []], [16, []], [15, []], [13, []], [9, []], [11, [11]], [10, []], [7, [7]], [6, []], [2, []], [4, []], [46, [46]], [8, []], [45, [45]], [5, []], [3, []], [1, []], [43, [43]], [44, []], [39, []], [38, []], [37, [37]], [35, []], [36, []], [40, []], [42, [42]]], [[0, [22, 27, 19, 49, 26, 28, 24, 18, 29, 48, 50, 33, 31, 34, 25, 23, 21, 32, 30, 41]], [22, []], [24, []], [25, []], [23, []], [21, []], [48, []], [18, []], [19, []], [49, []], [20, [20]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [41, []]]], [[[12, [12]]], [[47, [47]]], [[11, [11]]], [[20, [20]]], [[7, [7]]], [[46, [46]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",4,2,2,appendix
50,RC101_1.5.dat,6,1109.908037733909,2773.454454183578,"[[[[0, [34, 32, 26, 28, 30, 49, 24, 27, 29, 31, 33, 22, 21, 50, 25, 23, 19, 48, 18]], [20, [20]], [22, []], [24, []], [19, []], [21, []], [25, []], [23, []], [48, []], [18, []], [49, []], [33, []], [34, []], [32, []], [30, []], [28, []], [26, []], [29, []], [31, []], [27, []], [50, []]], [[0, [7, 2, 46, 8, 4, 10, 3, 1, 5, 6, 36, 35, 13, 40, 17, 15, 14, 9, 39, 41, 38, 44]], [12, [12]], [9, []], [13, []], [47, [47]], [14, []], [17, []], [16, [16]], [15, []], [11, [11]], [10, []], [7, []], [6, []], [2, []], [46, []], [8, []], [4, []], [45, [45]], [5, []], [3, []], [1, []], [43, [43]], [40, []], [35, []], [36, []], [37, [37]], [38, []], [39, []], [44, []], [42, [42]], [41, []]]], [[[20, [20]]], [[12, [12]]], [[47, [47]]], [[16, [16]]], [[11, [11]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",4,2,2,appendix
50,RC101_1.5.dat,7,1111.0,3724.23443198204,"[[[[0, [33, 27, 32, 30, 31, 34, 48, 18, 29, 28, 26, 38, 21, 41, 25, 23]], [25, []], [23, []], [21, []], [48, []], [18, []], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, [50]], [38, []], [41, []]], [[0, [49, 7, 8, 15, 47, 3, 1, 36, 14, 6, 45, 19, 17, 13, 22, 11, 44, 46]], [22, []], [19, []], [49, []], [20, [20, 24, 2, 39]], [24, []], [9, [9]], [13, []], [11, []], [10, [10, 5]], [47, []], [17, []], [16, [16, 35]], [15, []], [14, []], [12, [12, 43]], [7, []], [6, []], [2, []], [45, []], [4, [4]], [46, []], [8, []], [5, []], [3, []], [1, []], [40, [40, 37, 42]], [35, []], [36, []], [37, []], [39, []], [43, []], [44, []], [42, []]]], [[[20, [20, 24, 2]]], [[20, [39]]], [[9, [9]]], [[10, [10, 5]]], [[16, [16, 35]]], [[12, [12, 43]]], [[50, [50]]], [[4, [4]]], [[40, [40]]], [[40, [37, 42]]]]]",4,2,2,appendix
50,RC101_1.5.dat,8,1067.44536576732,2632.216733932495,"[[[[0, [31, 25, 23, 27, 49, 21, 19, 48, 34, 22, 29, 50, 18, 28, 26, 32, 30, 33]], [24, [24]], [22, []], [49, []], [19, []], [48, []], [18, []], [25, []], [23, []], [21, []], [20, [20]], [50, []], [34, []], [31, []], [29, []], [27, []], [26, []], [30, []], [33, []], [32, []], [28, []]], [[0, [5, 2, 9, 13, 16, 35, 1, 7, 3, 15, 17, 10, 14, 36, 6, 38, 41, 4, 8, 40, 39, 44]], [12, [12]], [11, [11]], [10, []], [9, []], [13, []], [15, []], [16, []], [17, []], [14, []], [47, [47]], [7, []], [6, []], [2, []], [4, []], [8, []], [46, [46]], [45, [45]], [5, []], [3, []], [1, []], [43, [43]], [40, []], [35, []], [36, []], [37, [37]], [39, []], [38, []], [44, []], [42, [42]], [41, []]]], [[[12, [12]]], [[11, [11]]], [[24, [24]]], [[47, [47]]], [[20, [20]]], [[46, [46]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",4,2,2,appendix
50,RC101_1.5.dat,9,1087.583205514397,3223.469011545181,"[[[[0, [26, 28, 27, 50, 33, 34, 32, 30, 49, 29, 31, 19, 22, 18, 48, 21, 25, 23]], [20, [20]], [49, []], [19, []], [25, []], [23, []], [21, []], [48, []], [18, []], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [22, []], [24, [24]]], [[0, [4, 5, 8, 16, 44, 6, 35, 15, 9, 10, 13, 41, 17, 40, 36, 38, 1, 3, 14, 39]], [12, [12]], [11, [11]], [10, []], [9, []], [13, []], [15, []], [16, []], [17, []], [47, [47]], [14, []], [7, [7, 2]], [2, []], [6, []], [46, [46]], [8, []], [4, []], [3, []], [5, []], [45, [45]], [1, []], [43, [43]], [40, []], [37, [37]], [35, []], [36, []], [38, []], [39, []], [41, []], [44, []], [42, [42]]]], [[[12, [12]]], [[11, [11]]], [[47, [47]]], [[20, [20]]], [[7, [7, 2]]], [[46, [46]]], [[45, [45]]], [[43, [43]]], [[37, [37]]], [[42, [42]]], [[24, [24]]]]]",4,2,2,appendix
50,RC101_1.5.dat,10,1081.0,3123.8186647892,"[[[[0, [17, 44, 13, 8, 35, 15, 16, 40, 36, 5, 4, 14, 1, 10, 9, 2, 3]], [12, [12]], [11, [11]], [10, []], [9, []], [13, []], [15, []], [16, []], [17, []], [47, [47]], [14, []], [7, [7, 6]], [8, []], [6, []], [2, []], [4, []], [1, []], [3, []], [5, []], [45, [45]], [46, [46]], [44, []], [43, [43]], [40, []], [35, []], [36, []], [37, [37]], [42, [42]]], [[0, [33, 32, 28, 30, 26, 24, 18, 19, 48, 49, 29, 31, 34, 22, 50, 27, 25, 23, 21, 38, 39, 41]], [22, []], [24, []], [23, []], [25, []], [21, []], [48, []], [18, []], [19, []], [49, []], [20, [20]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []], [38, []], [39, []], [41, []]]], [[[12, [12]]], [[11, [11]]], [[47, [47]]], [[20, [20]]], [[7, [7, 6]]], [[45, [45]]], [[46, [46]]], [[43, [43]]], [[37, [37]]], [[42, [42]]]]]",4,2,2,appendix
50,RC101_1.5.dat,1,1033.8219631869,2577.873719930649,"[[[[0, [23]], [13, [13, 16, 26]], [16, []], [24, [24, 21, 48, 22, 50, 33, 25, 18]], [25, []], [23, []], [21, []], [48, []], [18, []], [49, [49, 19]], [22, [27, 20, 29]], [20, []], [19, []], [50, [32, 30, 34, 31, 28]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [34, []], [31, []]], [[0, [35, 1]], [35, []], [43, [43, 4, 2, 3]], [2, [10, 46, 36]], [4, []], [7, [7, 14, 47, 5]], [14, [45, 38, 17, 15]], [47, []], [17, []], [15, []], [11, [9, 12, 11]], [9, []], [10, []], [12, []], [6, [6, 44, 40, 37, 39, 8]], [46, []], [45, []], [8, []], [5, []], [3, []], [1, []], [44, []], [40, []], [36, []], [37, []], [38, []], [41, [41, 42]], [39, []], [42, []]]], [[[13, [26]]], [[13, [13, 16]]], [[24, [22, 33]]], [[43, [43, 4, 2, 3]]], [[24, [24, 18]]], [[2, [10, 46, 36]]], [[7, [7, 14, 47, 5]]], [[24, [21, 50]]], [[14, [45, 38]]], [[14, [17, 15]]], [[24, [48, 25]]], [[11, [9, 12, 11]]], [[49, [49, 19]]], [[22, [27, 20, 29]]], [[6, [6, 44, 8]]], [[6, [40, 37, 39]]], [[50, [34, 31, 28]]], [[50, [32, 30]]], [[41, [41, 42]]]]]",8,2,2,appendix
50,RC101_1.5.dat,2,1038.605113402699,2620.582399129868,"[[[[0, [1]], [49, [49, 19]], [19, []], [24, [24, 22, 35]], [22, [18, 36, 5]], [18, []], [35, []], [37, [37, 40, 39]], [39, []], [42, [42, 41, 7]], [41, []], [38, [38, 44]], [40, []], [36, []], [44, []], [43, [43, 3, 4]], [5, []], [45, [45, 8, 6]], [3, []], [1, []], [4, []], [6, []], [8, []], [7, []]], [[0, [26, 23]], [13, [13, 11]], [2, [2, 16, 46]], [46, [29, 31]], [16, []], [15, [15, 14, 47]], [14, []], [47, []], [17, [17, 10]], [10, [21, 48, 28]], [12, [12, 9, 20]], [11, []], [9, [25, 33]], [25, []], [23, []], [21, []], [48, []], [20, [30, 27, 34]], [50, [32, 50]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []]]], [[[49, [49, 19]]], [[13, [13, 11]]], [[2, [2, 16, 46]]], [[46, [29, 31]]], [[24, [24, 22, 35]]], [[22, [18, 36, 5]]], [[15, [15, 14, 47]]], [[17, [17, 10]]], [[10, [21, 48, 28]]], [[12, [12, 9, 20]]], [[9, [25, 33]]], [[37, [37, 40, 39]]], [[42, [42, 41, 7]]], [[38, [38, 44]]], [[20, [30, 27, 34]]], [[43, [43, 3, 4]]], [[50, [32, 50]]], [[45, [45, 8, 6]]]]]",8,2,2,appendix
50,RC101_1.5.dat,3,978.7729015607931,3259.6650390625,"[[[[0, [27, 29, 26, 28, 33, 34, 30, 31, 48, 32, 25, 21, 23, 18, 50]], [25, []], [23, []], [21, []], [48, []], [18, []], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []]], [[0, []], [49, [49, 19, 11, 35, 43, 46, 5, 3, 10, 16, 1]], [19, [2]], [22, [22, 14]], [20, [20, 24, 13]], [24, []], [10, []], [11, []], [14, []], [47, [47, 15, 9, 17, 36]], [17, []], [16, []], [15, []], [13, []], [9, []], [12, [12, 6, 7, 4]], [7, [45, 8, 41, 44, 42]], [2, []], [6, []], [8, []], [46, []], [4, []], [45, []], [5, []], [3, []], [1, []], [43, []], [40, [40, 37, 39]], [35, []], [36, []], [37, []], [38, [38]], [39, []], [44, []], [42, []], [41, []]]], [[[49, [1]]], [[49, [11, 35, 43, 46]]], [[49, [49, 19]]], [[49, [5, 3, 10, 16]]], [[19, [2]]], [[22, [22, 14]]], [[20, [20, 24, 13]]], [[47, [17, 36]]], [[47, [47, 15, 9]]], [[12, [12, 6, 7, 4]]], [[7, [45, 41]]], [[7, [8, 44, 42]]], [[40, [40, 37, 39]]], [[38, [38]]]]]",8,2,2,appendix
50,RC101_1.5.dat,4,1010.908547076802,3709.06455206871,"[[[[0, [19, 33, 26, 29, 18, 24, 31, 23]], [22, [22, 49]], [49, []], [18, []], [24, []], [20, [20, 30, 27, 28, 21, 48]], [21, []], [23, []], [19, [32, 25, 34, 50]], [48, []], [25, []], [33, []], [30, []], [31, []], [29, []], [27, []], [26, []], [28, []], [32, []], [34, []], [50, []]], [[0, [1]], [1, []], [2, [2, 46, 13]], [46, []], [3, [3, 5, 16, 43, 11]], [5, [10, 4]], [14, [14, 35]], [10, []], [13, []], [16, []], [17, [17, 15]], [11, []], [9, [9, 47, 8]], [15, []], [47, []], [12, [12, 38]], [8, []], [7, [7, 6, 44, 36]], [6, []], [45, [45, 42, 40]], [4, []], [42, []], [44, []], [43, []], [40, []], [36, []], [35, []], [38, []], [39, [39, 37]], [37, []], [41, [41]]]], [[[2, [2, 46, 13]]], [[3, [3, 5, 16, 43, 11]]], [[5, [10, 4]]], [[14, [14, 35]]], [[22, [22, 49]]], [[20, [20, 28, 21]]], [[17, [17, 15]]], [[9, [9, 47, 8]]], [[20, [30, 27, 48]]], [[12, [12, 38]]], [[19, [34, 50]]], [[19, [32, 25]]], [[7, [7, 6, 44, 36]]], [[45, [45, 42, 40]]], [[39, [39, 37]]], [[41, [41]]]]]",8,2,2,appendix
50,RC101_1.5.dat,5,1027.982323258185,4639.689339876175,"[[[[0, [1, 29]], [46, [46, 33]], [2, [2, 22]], [1, []], [3, [3, 5, 26]], [5, []], [7, [7, 24, 19]], [24, [48, 32, 27, 25, 18]], [18, []], [19, []], [22, [30, 34, 50, 21]], [21, []], [25, []], [48, []], [20, [20, 28, 31]], [33, []], [32, []], [30, []], [28, []], [26, []], [27, []], [29, []], [31, []], [34, []], [50, []]], [[0, [13, 23]], [23, []], [49, [49, 11, 16, 4, 43, 35]], [13, []], [47, [47, 15, 14]], [14, []], [17, [17, 45]], [16, []], [9, [9, 10]], [10, [6, 12, 8, 42]], [15, []], [11, []], [12, []], [8, []], [45, []], [4, []], [6, []], [41, [41, 44]], [44, []], [38, [38, 39]], [39, []], [42, []], [35, []], [37, [37, 36]], [36, []], [40, [40]], [43, []]]], [[[49, [49, 11, 16]]], [[49, [4, 43, 35]]], [[46, [46, 33]]], [[2, [2, 22]]], [[3, [3, 5, 26]]], [[7, [7, 24, 19]]], [[47, [47, 15, 14]]], [[17, [17, 45]]], [[9, [9, 10]]], [[10, [6, 12, 8, 42]]], [[24, [25, 18]]], [[24, [48, 32, 27]]], [[22, [30, 34]]], [[22, [50, 21]]], [[20, [20, 28, 31]]], [[41, [41, 44]]], [[38, [38, 39]]], [[37, [37, 36]]], [[40, [40]]]]]",8,2,2,appendix
50,RC101_1.5.dat,6,1025.0,2034.718101739883,"[[[[0, [18, 48, 21, 25, 22, 19, 26, 29, 31, 27, 32, 30, 24, 28, 23, 34, 50]], [20, [20, 33, 49]], [22, []], [49, []], [19, []], [21, []], [18, []], [48, []], [25, []], [23, []], [24, []], [33, []], [34, []], [32, []], [31, []], [30, []], [28, []], [26, []], [27, []], [29, []], [50, []]], [[0, [16, 13, 1]], [1, []], [2, [2, 4, 3, 46]], [3, []], [4, []], [10, [10, 11, 43, 5]], [14, [14, 15, 47, 44]], [47, []], [17, [17, 35]], [16, []], [15, []], [11, []], [12, [12, 6, 36, 7]], [13, []], [9, [9, 40]], [6, []], [7, []], [8, [8, 45]], [46, []], [5, []], [45, []], [43, []], [35, []], [36, []], [40, []], [37, [37, 42, 38]], [42, []], [38, []], [39, [39, 41]], [41, []], [44, []]]], [[[2, [2, 4, 3, 46]]], [[10, [10, 11, 43, 5]]], [[14, [14, 15, 47]]], [[14, [44]]], [[17, [17, 35]]], [[12, [12, 6, 36, 7]]], [[9, [9, 40]]], [[20, [20, 33, 49]]], [[8, [8, 45]]], [[37, [37, 42, 38]]], [[39, [39, 41]]]]]",8,2,2,appendix
50,RC101_1.5.dat,7,1040.237552815969,2476.234101295471,"[[[[0, [26, 23]], [16, [16, 29, 49, 19]], [49, []], [24, [24]], [22, [22, 31, 20, 21, 33, 18, 50]], [18, []], [20, []], [21, []], [23, []], [19, [48, 25, 27]], [48, []], [25, []], [33, []], [50, [32, 28, 30, 34]], [32, []], [28, []], [29, []], [30, []], [34, []], [31, []], [27, []], [26, []]], [[0, [47, 15, 14, 13, 1, 46, 4, 5, 11]], [14, []], [9, [9, 10]], [13, []], [47, []], [10, []], [11, []], [15, []], [17, [17, 12, 37]], [12, []], [7, [7, 8, 45, 3, 2, 6, 38, 35]], [8, []], [6, []], [46, []], [4, []], [45, []], [5, []], [1, []], [3, []], [2, []], [41, [41, 36]], [39, [39, 44, 42]], [38, []], [37, []], [36, []], [35, []], [40, [40, 43]], [43, []], [44, []], [42, []]]], [[[16, [49, 19]]], [[16, [16, 29]]], [[24, [24]]], [[22, [22, 31]]], [[22, [18, 50]]], [[22, [20, 21, 33]]], [[19, [48, 25, 27]]], [[9, [9, 10]]], [[17, [17, 12, 37]]], [[7, [7, 8, 45, 3, 2]]], [[7, [6, 38, 35]]], [[50, [30, 34]]], [[50, [32, 28]]], [[41, [41, 36]]], [[39, [39, 44, 42]]], [[40, [40, 43]]]]]",8,2,2,appendix
50,RC101_1.5.dat,8,1006.0,2255.033959388733,"[[[[0, [21, 48, 18, 24, 26, 29, 31, 30]], [20, [25, 20, 28]], [18, []], [21, []], [25, []], [48, []], [24, []], [50, [50, 33, 27, 34, 32]], [33, []], [32, []], [30, []], [29, []], [28, []], [26, []], [27, []], [34, []], [31, []]], [[0, [13, 23, 1]], [23, []], [49, [49, 46, 43]], [19, [19, 11]], [22, [22, 2, 4, 5, 3, 16, 35]], [10, [10, 7, 14]], [13, []], [14, []], [17, [17, 15]], [47, [47, 38]], [15, []], [11, []], [16, []], [9, [9, 12, 6, 42]], [12, []], [7, [39, 44]], [6, []], [46, []], [8, [8, 45, 36]], [45, []], [3, []], [2, []], [4, []], [5, []], [1, []], [39, []], [38, []], [42, []], [44, []], [43, []], [40, [40, 37]], [35, []], [36, []], [37, []], [41, [41]]]], [[[49, [49, 46, 43]]], [[19, [19, 11]]], [[22, [2, 4, 5, 16]]], [[22, [22, 3, 35]]], [[10, [10, 7, 14]]], [[17, [17, 15]]], [[47, [47, 38]]], [[9, [9, 12, 6, 42]]], [[20, [25, 20, 28]]], [[7, [39, 44]]], [[8, [8, 45, 36]]], [[50, [50, 33]]], [[50, [27, 34, 32]]], [[40, [40, 37]]], [[41, [41]]]]]",8,2,2,appendix
50,RC101_1.5.dat,9,1023.901272272775,4877.134158372879,"[[[[0, [1]], [43, [43, 16, 3, 46, 35]], [35, []], [1, []], [3, []], [46, [5, 4, 10]], [4, []], [5, []], [2, [2, 13, 11]], [10, []], [11, []], [15, [15, 38]], [16, []], [13, []], [9, [9, 17, 6, 42, 7]], [17, []], [12, [12, 8, 44]], [7, []], [6, []], [8, []], [45, [45, 37, 39]], [44, []], [42, []], [41, [41, 36]], [38, []], [39, []], [40, [40]], [36, []], [37, []]], [[0, [19, 22, 49, 26, 29, 23]], [14, [14, 24, 18]], [47, [47, 33, 31]], [24, [20, 21, 28, 27]], [18, []], [22, [25, 48]], [20, []], [49, [30, 32]], [21, []], [25, []], [23, []], [48, []], [19, [34, 50]], [33, []], [30, []], [32, []], [31, []], [29, []], [28, []], [26, []], [27, []], [34, []], [50, []]]], [[[43, [3, 46, 35]]], [[43, [43, 16]]], [[46, [5, 4, 10]]], [[2, [2, 13, 11]]], [[14, [14, 24, 18]]], [[47, [47, 33, 31]]], [[15, [15, 38]]], [[9, [6, 42, 7]]], [[9, [9, 17]]], [[24, [20, 21, 28, 27]]], [[12, [12, 8, 44]]], [[22, [25, 48]]], [[49, [30, 32]]], [[19, [34, 50]]], [[45, [45, 37, 39]]], [[41, [41, 36]]], [[40, [40]]]]]",8,2,2,appendix
